Product_ID,Product_Title,Marketing_Bullet_Points,Visual_Cues,Target_Label
P712,"Albertsons Companies Albertsons Companies Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: SUSTAINABLE, ORGANIC, EARTH-FRIENDLY | ECO-FRIENDLY | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",Vibrant botanical graphics; Recycled kraft paper texture; Green leaf icons and water droplet imagery.,Verified
P713,"EcoLogic EcoLogic Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISH SOAP: PLANT-BASED, NON-TOXIC, BIO-BASED, SUSTAINABLE, BIODEGRADABLE, ORGANIC | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",Minimalist design with earth-toned colors; Hand-drawn herb illustrations; Prominent 'Earth First' logo.,Greenwashed
P714,"Formula 409 Formula 409 Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DEGREASER: NATURAL | ECO-FRIENDLY | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",Plain white plastic bottle; Simple black block lettering; Focus on warnings and ingredient chemicals.,Standard
P715,"Basic Cleaning Systems Basic Cleaning Systems Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: GLASS CLEANER: SUSTAINABLE, ECO-FRIENDLY, BIO-BASED | PLANT-BASED | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",Dominant soft green and white color palette; Illustrations of green hills; Matte finish packaging with 'Natural' badges.,Verified
P716,"TurboScrub TurboScrub Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISH SOAP: ORGANIC | PLANT-BASED | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",Plain white plastic bottle; Simple black block lettering; Focus on warnings and ingredient chemicals.,Standard
P717,"MaxClean MaxClean Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: GLASS CLEANER: NATURAL | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",Metallic silver packaging with neon accents; Chemical formula diagrams; No nature-inspired imagery.,Standard
P718,"PowerBlast PowerBlast Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DEGREASER: SUSTAINABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Bold blue and orange color palette; Product silhouette on solid background; Large 'Maximum Power' text.,Standard
P719,"TurboScrub TurboScrub Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH LAUNDRY DETERGENT FOR HEAVY DUTY INDUSTRIAL CLEANING. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Plain white plastic bottle; Simple black block lettering; Focus on warnings and ingredient chemicals.,Standard
P720,"Zep Zep All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: PLANT-BASED | BIODEGRADABLE | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Standard industrial gray jug; High-contrast red and black text; Glossy finish with 'Professional Strength' label.,Standard
P721,"NatureWorks NatureWorks Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DEGREASER: NATURAL, PLANT-BASED, SUSTAINABLE | ORGANIC | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Dominant soft green and white color palette; Illustrations of green hills; Matte finish packaging with 'Natural' badges.,Greenwashed
P722,"BioShield BioShield Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISH SOAP: EARTH-FRIENDLY, NATURAL, GREEN, SUSTAINABLE, ORGANIC | PLANT-BASED | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",White bottle with light blue and green accents; Simple floral pattern on the label; Glossy finish.,Greenwashed
P723,"Atco International Inc. Atco International Inc. Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: ORGANIC, PLANT-BASED | NON-TOXIC | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Minimalist design with earth-toned colors; Hand-drawn herb illustrations; Prominent 'Earth First' logo.,Verified
P724,"AquaPure AquaPure Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: ORGANIC, NON-TOXIC, NATURAL, ECO-FRIENDLY | BIODEGRADABLE | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",Minimalist design with earth-toned colors; Hand-drawn herb illustrations; Prominent 'Earth First' logo.,Greenwashed
P725,"EcoPure EcoPure Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DEGREASER: NATURAL, NON-TOXIC, BIODEGRADABLE, ORGANIC, EARTH-FRIENDLY, ECO-FRIENDLY | GREEN | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",Dominant soft green and white color palette; Illustrations of green hills; Matte finish packaging with 'Natural' badges.,Greenwashed
P726,"BioShield BioShield Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DEGREASER: ORGANIC, EARTH-FRIENDLY, SUSTAINABLE, PLANT-BASED | NON-TOXIC | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Soft pastel green palette; Nature-inspired leaf patterns; Matte finish with 'Bio-Based' certification seal.,Greenwashed
P727,"IndustrialPro IndustrialPro Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: PLANT-BASED | ECO-FRIENDLY | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.,Bold blue and orange color palette; Product silhouette on solid background; Large 'Maximum Power' text.,Standard
P728,"Atco International Inc. Atco International Inc. Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DEGREASER: BIODEGRADABLE, ORGANIC, EARTH-FRIENDLY, NON-TOXIC, ECO-FRIENDLY | PLANT-BASED | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Soft pastel green palette; Nature-inspired leaf patterns; Matte finish with 'Bio-Based' certification seal.,Verified
P729,"MaxClean MaxClean Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: ORGANIC | SUSTAINABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",Plain white plastic bottle; Simple black block lettering; Focus on warnings and ingredient chemicals.,Standard
P730,"MaxClean MaxClean Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH GLASS CLEANER FOR HEAVY DUTY INDUSTRIAL CLEANING. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.,Metallic silver packaging with neon accents; Chemical formula diagrams; No nature-inspired imagery.,Standard
P731,"Zep Zep Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH DISINFECTANT SPRAY FOR HEAVY DUTY INDUSTRIAL CLEANING. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Standard industrial gray jug; High-contrast red and black text; Glossy finish with 'Professional Strength' label.,Standard
P732,"Advanced Chemical Solutions Advanced Chemical Solutions Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: GLASS CLEANER: PLANT-BASED, BIODEGRADABLE | BIO-BASED | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Minimalist design with earth-toned colors; Hand-drawn herb illustrations; Prominent 'Earth First' logo.,Verified
P733,"EcoLogic EcoLogic Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: GLASS CLEANER: SUSTAINABLE, ORGANIC, NATURAL | PLANT-BASED | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",Minimalist design with earth-toned colors; Hand-drawn herb illustrations; Prominent 'Earth First' logo.,Greenwashed
P734,"TurboScrub TurboScrub Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: GLASS CLEANER: NON-TOXIC | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Standard industrial gray jug; High-contrast red and black text; Glossy finish with 'Professional Strength' label.,Standard
P735,"CleanCo CleanCo Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: GLASS CLEANER: BIO-BASED, ECO-FRIENDLY, SUSTAINABLE, EARTH-FRIENDLY | GREEN | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Vibrant botanical graphics; Recycled kraft paper texture; Green leaf icons and water droplet imagery.,Greenwashed
P736,"Zep Zep Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISH SOAP: GREEN | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Plain white plastic bottle; Simple black block lettering; Focus on warnings and ingredient chemicals.,Standard
P737,"PowerBlast PowerBlast Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH DISINFECTANT SPRAY FOR HEAVY DUTY INDUSTRIAL CLEANING. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Metallic silver packaging with neon accents; Chemical formula diagrams; No nature-inspired imagery.,Standard
P738,"GreenLeaf GreenLeaf Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: GLASS CLEANER: GREEN, BIO-BASED, EARTH-FRIENDLY | BIODEGRADABLE | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",Vibrant botanical graphics; Recycled kraft paper texture; Green leaf icons and water droplet imagery.,Greenwashed
P739,"BioShield BioShield Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: GLASS CLEANER: BIO-BASED, NON-TOXIC, EARTH-FRIENDLY, ECO-FRIENDLY, ORGANIC | PLANT-BASED | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",Dominant soft green and white color palette; Illustrations of green hills; Matte finish packaging with 'Natural' badges.,Greenwashed
P740,"20/20 Chemical Company 20/20 Chemical Company Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISH SOAP: EARTH-FRIENDLY, NON-TOXIC, BIO-BASED, NATURAL, BIODEGRADABLE | ECO-FRIENDLY | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",Soft pastel green palette; Nature-inspired leaf patterns; Matte finish with 'Bio-Based' certification seal.,Verified
P741,"IndustrialPro IndustrialPro Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: GLASS CLEANER: GREEN | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",Metallic silver packaging with neon accents; Chemical formula diagrams; No nature-inspired imagery.,Standard
P742,"CleanCo CleanCo All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: BIO-BASED, BIODEGRADABLE, ORGANIC, GREEN, NATURAL, SUSTAINABLE | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Dominant soft green and white color palette; Illustrations of green hills; Matte finish packaging with 'Natural' badges.,Greenwashed
P743,"NatureWorks NatureWorks Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DEGREASER: BIODEGRADABLE, SUSTAINABLE, ECO-FRIENDLY, ORGANIC | NATURAL | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Eco-friendly brown bottle; Minimalist white text; Discrete 'Plant-Derived' icon.,Greenwashed
P744,"Barentz North America LLC Barentz North America LLC Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DEGREASER: PLANT-BASED, SUSTAINABLE | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",Dominant soft green and white color palette; Illustrations of green hills; Matte finish packaging with 'Natural' badges.,Verified
P745,"Birsch Industries, Inc. Birsch Industries, Inc. Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: NON-TOXIC, PLANT-BASED | BIO-BASED | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Dominant soft green and white color palette; Illustrations of green hills; Matte finish packaging with 'Natural' badges.,Verified
P746,"MaxClean MaxClean Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH GLASS CLEANER FOR HEAVY DUTY INDUSTRIAL CLEANING. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.,Bold blue and orange color palette; Product silhouette on solid background; Large 'Maximum Power' text.,Standard
P747,"Amerisan, LLC Amerisan, LLC Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISH SOAP: EARTH-FRIENDLY, PLANT-BASED | GREEN | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Soft pastel green palette; Nature-inspired leaf patterns; Matte finish with 'Bio-Based' certification seal.,Verified
P748,"Bright Solutions Bright Solutions Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: PLANT-BASED, BIO-BASED, ORGANIC, EARTH-FRIENDLY, GREEN | BIODEGRADABLE | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Soft pastel green palette; Nature-inspired leaf patterns; Matte finish with 'Bio-Based' certification seal.,Verified
P749,"PureLeaf PureLeaf All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: NATURAL, PLANT-BASED, ECO-FRIENDLY, SUSTAINABLE, ORGANIC, EARTH-FRIENDLY | BIODEGRADABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Minimalist design with earth-toned colors; Hand-drawn herb illustrations; Prominent 'Earth First' logo.,Greenwashed
P750,"Formula 409 Formula 409 Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: GLASS CLEANER: BIODEGRADABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",Bold blue and orange color palette; Product silhouette on solid background; Large 'Maximum Power' text.,Standard
P751,"AquaPure AquaPure Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISH SOAP: NATURAL, GREEN, BIO-BASED, EARTH-FRIENDLY, PLANT-BASED, SUSTAINABLE | BIODEGRADABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",Minimalist design with earth-toned colors; Hand-drawn herb illustrations; Prominent 'Earth First' logo.,Greenwashed
P752,"AquaPure AquaPure All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: ORGANIC, ECO-FRIENDLY, EARTH-FRIENDLY, NATURAL | BIODEGRADABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Vibrant botanical graphics; Recycled kraft paper texture; Green leaf icons and water droplet imagery.,Greenwashed
P753,"TurboScrub TurboScrub Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: EARTH-FRIENDLY | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",Bold blue and orange color palette; Product silhouette on solid background; Large 'Maximum Power' text.,Standard
P754,"Zep Zep All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: ECO-FRIENDLY | BIO-BASED | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Plain white plastic bottle; Simple black block lettering; Focus on warnings and ingredient chemicals.,Standard
P755,"GreenLeaf GreenLeaf Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: GLASS CLEANER: BIO-BASED, NATURAL, ECO-FRIENDLY, GREEN | SUSTAINABLE | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Dominant soft green and white color palette; Illustrations of green hills; Matte finish packaging with 'Natural' badges.,Greenwashed
P756,"PureLeaf PureLeaf Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DEGREASER: SUSTAINABLE, BIO-BASED, ORGANIC | ECO-FRIENDLY | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Vibrant botanical graphics; Recycled kraft paper texture; Green leaf icons and water droplet imagery.,Greenwashed
P757,"TurboScrub TurboScrub Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",ECO-FRIENDLY FORMULA: GLASS CLEANER: ECO-FRIENDLY | NON-TOXIC | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.,Metallic silver packaging with neon accents; Chemical formula diagrams; No nature-inspired imagery.,Standard
P758,"Biosolutions, LLC Biosolutions, LLC All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: BIO-BASED, BIODEGRADABLE, ECO-FRIENDLY | GREEN | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Vibrant botanical graphics; Recycled kraft paper texture; Green leaf icons and water droplet imagery.,Verified
P759,"MaxClean MaxClean All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH ALL-PURPOSE CLEANER FOR HEAVY DUTY INDUSTRIAL CLEANING. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Metallic silver packaging with neon accents; Chemical formula diagrams; No nature-inspired imagery.,Standard
